OID,AddNum_Pre,Add_Number,AddNum_Suf,AddNo_Full,St_PreMod,St_PreDir,St_PreTyp,St_PreSep,St_Name,St_PosTyp,St_PosDir,St_PosMod,StNam_Full,Building,Floor,Unit,Room,Seat,Addtl_Loc,SubAddress,LandmkName,County,Inc_Muni,Post_City,Census_Plc,Uninc_Comm,Nbrhd_Comm,NatAmArea,NatAmSub,Urbnztn_PR,PlaceOther,PlaceNmTyp,State,Zip_Code,Plus_4,UUID,AddAuth,AddrRefSys,Longitude,Latitude,NatGrid,Elevation,Placement,AddrPoint,Related_ID,RelateType,ParcelSrc,Parcel_ID,AddrClass,Lifecycle,Effective,Expire,DateUpdate,AnomStatus,LocatnDesc,Addr_Type,DeliverTyp,NAD_Source,DataSet_ID
-1,,65,,65,,,,,Winding,Way,,,Winding Way,,,,,,,,,Cumberland,South Portland,South Portland,,South Portland,,,,,,,ME,04106,6845,{DDC8586C-2076-4203-8AA7-ECFD075F945A},es.ngesi.maine.gov,,-70.282622744996402,43.603745478480803,19TCJ9648428662,,Structure - Rooftop,-70.2826227449964 43.6037454784808,,,,,Numbered Thoroughfare Address,,,,8/9/2021 0:00:00,,,Unknown,,ngesi.maine.gov,
-1,,3301,,3301,,,,,Simpson,Avenue,,,Simpson Avenue,,,,,,,,,Cape May,"Cape May, Ocean City",Ocean City,,,,,,,,,NJ,08226,2065,{D30C9F26-BB0D-4A19-ABE0-3DEC86AE59EF},NJ Office of GIS,,-74.612066366850300,39.253680382451599,18SWJ3347145000,,Parcel - Centroid,-74.61206636685027 39.25368038245157,,,,40b2aa9c-6fb1-4ff8-afeb-a212d094b807,Numbered Thoroughfare Address,,,,1/13/2022 20:17:02,,,Residence,,State of New Jersey,61f1a416-a455-4d56-8a52-0e1a282e6a0c
-1,,7215,,7215,,,,,FOXRIDGE,Circle,,,FOXRIDGE Circle,,,2,,,,2,,Anchorage Municipality,Unincorporated,Anchorage,,Anchorage,,,,,,,AK,99518,,{0A6CDADD-C4A5-4F2A-8624-00D1AA4C9DB5},"Municipality of Anchorage, Alaska",,-149.881175311737991,61.154900697300803,06VUN4496383456,,Unknown,-149.881175311738 61.1549006973008,,,,,Numbered Thoroughfare Address,,,,4/26/2022 0:00:00,,,Unknown,,"Municipality of Anchorage, Alaska",
-1,,5903,,5903,,West,,,LELAND,Avenue,,,West LELAND Avenue,,,,,,,,,Cook,CHICAGO,Not stated,,,,,,,,,IL,60630,,{C3675274-4A90-44BD-A060-D834C53C79A7},Reserved for future use,,-87.775010367640107,41.965622355222898,16TDM3578046249,,Unknown,-87.7750103676401 41.9656223552229,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,3006,,3006,,,,,Perlock,Road,,,Perlock Road,,,,,,,,,Chesterfield,Chesterfield County,Richmond,Bellwood CDP,,,,,,,,VA,23237,,{70328DDE-4264-463D-A3B2-197131F2B0E3},Chesterfield County,,-77.438281239612706,37.390147391240497,18STG8414740944,,Structure - Rooftop,-77.4382812396127 37.3901473912405,,,,,Numbered Thoroughfare Address,,7/29/2021 0:00:00,,7/29/2021 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,315,,315,,East,,,E BOXELDER RD,Road,,,East E BOXELDER RD Road,,,104,,,Unit,104 Unit,,Campbell,Unincorporated,GILLETTE,,,,,,,,,WY,82718,,{D8154BAC-C98D-480F-9954-4EDB32523B24},COGGIS,,-105.500073797602994,44.277759848721502,13TDK6009402845,,Unknown,-105.500073797603 44.2777598487215,,,,,Numbered Thoroughfare Address,,,,10/5/2022 0:00:00,,,Residential,,"Cambell County Public Works, Wyoming",
-1,,78,,78,,,,,Newtown Leesburg,Road,,,Newtown Leesburg Road,,,,,,,,,Harrison,Unincorporated,CYNTHIANA,,Harrison County,,,,,,,KY,41031,,{9D35F21A-6BC9-48DF-86BD-5938DAAFF76F},harrisoncountyfiscalcourt.com,,-84.417952903979199,38.293460915681898,16SGH2580841530,,Other,-84.4179529039792 38.2934609156819,,,,,Numbered Thoroughfare Address,,9/26/2022 0:00:00,7/1/2030 0:00:00,9/26/2022 0:00:00,,,Unknown,,State of Kentucky,
-1,,22097,,22097,,,,,WALNUT,Drive,,,WALNUT Drive,,,,,,,,,Montgomery,Unincorporated,PORTER,,,,,,,,,TX,77365,,{A120020B-4499-4AE0-A6A6-8690D447D5C4},HGAC STARMAP,,-95.258349499000005,30.127569058000098,15RTP8243835073,,Unknown,-95.258349499 30.1275690580001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Montgomery County, Texas",
-1,,3401,,3401,,North,,,Quebec,Street,,,North Quebec Street,,,Ste 10000,,,,Ste 10000,,Denver,Denver,Not stated,,,,,,,,,CO,80207,,{E2F490FA-8A49-43B0-813F-EF21A1BB8368},,,-104.904063386150000,39.764415239047999,13SEE0821701614,,Unknown,-104.90406338615 39.764415239048,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,1307,,1307,,North,,,Franklin,Street,,,North Franklin Street,,,Apt 1,,,,Apt 1,,Denver,Denver,Not stated,,,,,,,,,CO,80218,,{3E9B7AB1-6D1C-4768-A31B-06684C3A24E1},,,-104.968726736125006,39.737148709838003,13SED0267998584,,Unknown,-104.968726736125 39.737148709838,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,870,,870,,,,,CLEVELAND,Road,,,CLEVELAND Road,,,C,,,PPORTR80749**C,C PPORTR80749**C,,Portage,RAVENNA,RAVENNA,,RAVENNA,,,,,,,OH,44266,,{870483C9-44D0-4E78-AEB4-FF19B4809F1E},COUNTY,,-81.254351495349695,41.168563262554102,17TMF7866357500,,Unknown,-81.2543514953497 41.1685632625541,,,,,Numbered Thoroughfare Address,,,,6/10/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,17070,,17070,,,,,Rosewood,Lane,,,Rosewood Lane,,,,,,,,,Smith,Unincorporated,Flint,,,,,,,,,TX,75762,,{C7FFA718-C3B5-47C3-9314-AB19F9218597},Smith Co 911,,-95.455677081999994,32.208250018000101,15STR6854366163,,Unknown,-95.455677082 32.2082500180001,,,,,Numbered Thoroughfare Address,,3/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Smith County, Texas",
-1,,4815,,4815,,,,,ROUNDUP,Trail,,,ROUNDUP Trail,,,,,,,,,Travis,Unincorporated,Austin,,,,,,,,,TX,78745,,{8C1B0AE8-11BC-49CF-BBA0-368449101D76},CAPCOG,,-97.793196756000000,30.223902903000099,14RPU1613544211,,Unknown,-97.793196756 30.2239029030001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Travis County, Texas",
-1,,1013,,1013,,,,,ADLER,,,,ADLER,,,,,,,,,Hays,Unincorporated,SAN MARCOS,,,,,,,,,TX,78666,,{CBBAF930-F752-4AEC-B0F2-BC0FE0EDA507},CAPCOG,,-97.936271418999993,29.812554831000099,14RPT0278998489,,Unknown,-97.936271419 29.8125548310001,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,5/12/2021 0:00:00,,,Unknown,,"Hays County, Texas",
-1,,9,,9,,,,,WESLEY,Park,,,WESLEY Park,,,,,,,,ASBURY GROVE,Essex,HAMILTON,Not stated,,HAMILTON,,,,,,,MA,01982,,{8AD0EFC6-6A2C-A2C5-7AE0-03FAA16683D2},HAMILTON,UNINC_COMM,-70.888700549999996,42.625788729000099,19TCH4512120989,,Structure - Rooftop,-70.88870055 42.6257887290001,,,,,Numbered Thoroughfare Address,,,,6/23/2016 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,55,,55,,,,,GROVE,Street,,,GROVE Street,,,28,,,,28,,Buncombe,ASHEVILLE,ASHEVILLE,,,,,,,,,NC,28801,,{DA3B8E5E-A811-495A-9BBD-B5EB7EDF37EE},,,-82.558152545976895,35.591834080169100,17SLV5884139795,,Unknown,-82.5581525459769 35.5918340801691,,,,,Numbered Thoroughfare Address,,,,2/9/2023 0:00:00,,,Unknown,,State of North Carolina,
-1,,3709,,3709,,,,,74TH,Street,,,74TH Street,,,,,,,,,Lubbock,Unincorporated,LUBBOCK,,,,,,,,,TX,79423,,{662B5A21-A199-49DD-89E6-1523D513E58E},Lubbock ECD,,-101.896023685000003,33.526849757000001,14SKC3103913452,,Unknown,-101.896023685 33.526849757,,,,,Numbered Thoroughfare Address,,6/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Lubbock County, Texas",
-1,,1420,,1420,,,,,24TH,Street,Northwest,,24TH Street Northwest,,,,,,MSTAMR00755**C,MSTAMR00755**C,,Stark,CANTON,CANTON,,CANTON,,,,,,,OH,44709,,{C3052C39-77F7-4180-9DB0-D617AA52AEC8},COUNTY,,-81.387356889953097,40.823187218510597,17TMF6733519201,,Unknown,-81.3873568899531 40.8231872185106,,,,,Numbered Thoroughfare Address,,,,7/1/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,2811,,2811,,,,,Garfield,Street,Northeast,,Garfield Street Northeast,,,,,,,,,Hennepin,Unincorporated,Not stated,,,,,,,,,MN,55418,,{39A33151-0166-4ED4-8B4A-8F2863398327},Hennepin,,-93.232906367208798,45.018994554971101,15TVK8164985086,,Parcel - Other,-93.2329063672088 45.0189945549711,,,,,Numbered Thoroughfare Address,,1/1/1900 0:00:00,1/1/1900 0:00:00,1/2/1900 0:00:00,,,Unknown,,MetroGIS Coordinating Committee,
-1,,3310,,3310,,,,,WHALEY,Road,,,WHALEY Road,,,5,,,,5,,Sevier,Unincorporated,SEVIERVILLE,,,,,,,,,TN,37876,,{85E3CC0F-A75E-47D2-B474-28EBB84C23DA},,,-83.424491438305694,35.926881760498198,17SKV8126478555,,Unknown,-83.4244914383057 35.9268817604982,,,,,Numbered Thoroughfare Address,,1/1/1900 0:00:00,,4/19/2022 0:00:00,,,Unknown,,State of TN,
-1,,438,,438,,North,,,Main,Street,,,North Main Street,,,,,,,,,Fulton,Gloversville,Gloversville,,,,,,,,,NY,12078,,{452B538B-4B07-41C4-815A-75904CCE629A},911 Addressing Authority,,-74.340807085330695,43.066769408323403,18TWN5367168440,,Structure - Rooftop,-74.3408070853307 43.0667694083234,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,750,,750,,,,,Brooks,Street,,,Brooks Street,,,,,,,,,Fairfield,Bridgeport,Not stated,,BRIDGEPORT,,,,,,,CT,06608,,{0655FE0B-B504-4BE2-9AE8-76EAF1DFA078},State of Connecticut Department of Emergency Services and Public Protection,,-73.178932338409098,41.196581776264402,18TXL5270262178,,Structure - Rooftop,-73.1789323384091 41.1965817762644,,,,,Numbered Thoroughfare Address,,,,3/31/2022 15:07:32,,,Unknown,,State of Connecticut,
-1,,440,,440,,,,,Delaware,Avenue,,,Delaware Avenue,,,Apartment 1,,,,Apartment 1,,Albany,Albany,Albany,,,,,,,,,NY,12209,,{6BB95609-AAED-463A-B853-C6DFE3214087},911 Addressing Authority,,-73.783770458967098,42.640100040878103,18TWN9971021566,,Structure - Rooftop,-73.7837704589671 42.6401000408781,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,79,,79,,,,,Watson Hollow,Road,,,Watson Hollow Road,,,,,,,,,Ulster,Olive,West Shokan,,,,,,,,,NY,12494,,{01D213E6-CFE2-4BAA-80A7-5B2D14F6D084},911 Addressing Authority,,-74.283061628051101,41.966035911584598,18TWM5940646253,,Structure - Rooftop,-74.2830616280511 41.9660359115846,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,233,C,233 C,,,,,Parkway,Drive,,,Parkway Drive,,,,,,,,,Williamsburg city,Williamsburg City,Williamsburg,,,,,,,,,VA,23185,,{8AB20C0B-1F6E-425A-998D-474ECB63C89C},Williamsburg City,,-76.684584346983101,37.275769984233101,18SUG5064926795,,Structure - Rooftop,-76.6845843469831 37.2757699842331,,,,,Numbered Thoroughfare Address,,3/28/2022 0:00:00,,3/28/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,5216,,5216,,,,,CASITA VISTA,Court,Northwest,,CASITA VISTA Court Northwest,,,,,,,,,Bernalillo,Unincorporated,ALBUQUERQUE,,ALBUQUERQUE,,,,,,,NM,87105,,{D8F0A90A-7BF3-4D4D-BBA1-A6B8FE825934},BE_CO,,-106.696635629476006,35.084233108013301,13SCU4533083700,,Unknown,-106.696635629476 35.0842331080133,,,,,Numbered Thoroughfare Address,,7/18/2022 0:00:00,,7/21/2022 0:00:00,,,Unknown,,University of New Mexico EDAC,
-1,,1240,,1240,,,,,WINTON,Way,,,WINTON Way,,,,,,,,,Merced,ATWATER,ATWATER,,INCORPORATED,,,,,,,CA,95301,,{845143AD-1C89-42AC-8881-58FEE1E79735},Merced.ca.us,,-120.612700407817997,37.349637092258902,10SGG1145236333,,Unknown,-120.612700407818 37.3496370922589,,,,,Numbered Thoroughfare Address,,,,5/18/2022 0:00:00,,,Unknown,,"Merced County, California",
-1,,311,,311,,,,,Runnymede,Drive,,,Runnymede Drive,,,,,,,,,Passaic,"Passaic, Wayne Township",Wayne,,,Edward Sisco Village,,,,,,NJ,07470,,{F2DB3988-52BF-424C-8C37-93425425B5BF},Civil Solutions,,-74.229024991345099,40.926092692477198,18TWL6491230838,,Structure - Rooftop,-74.22902499134513 40.92609269247715,,,,3104b506-698d-4598-a280-28f4651e115c,Numbered Thoroughfare Address,,,,7/6/2022 12:36:18,,,Residence,,State of New Jersey,0c253188-dfd7-4f8c-b20e-aa803e5bbf42
-1,,9022,,9022,,,County Road,,7310,,,,County Road 7310,,,,,,,,,Lubbock,Unincorporated,LUBBOCK CO,,,,,,,,,TX,,,{9557A5D9-BC4F-46EA-A6D6-E73E086D6E76},Lubbock ECD,,-102.016470216000002,33.489145988000097,13SGT7721009500,,Unknown,-102.016470216 33.4891459880001,,,,,Numbered Thoroughfare Address,,6/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Lubbock County, Texas",
-1,,6385,,6385,,,,,BRISTOL,Highway,,,BRISTOL Highway,,,219,,,,219,,Sullivan,Unincorporated,PINEY FLATS,,,,,,,,,TN,37686,,{4151783C-9E70-4784-9269-B7F708AFA9A5},WC911,,-82.322159863434607,36.422835229678697,17SLA8147331660,,Unknown,-82.3221598634346 36.4228352296787,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,1/20/2016 0:00:00,,,Unknown,,State of TN,
-1,,336,,336,,South,,,BODMER,Avenue,,,South BODMER Avenue,,,54,,,MTUSMR23400**C,54 MTUSMR23400**C,,Tuscarawas,Unincorporated,STRASBURG,,,,,,,,,OH,44680,,{3B2114E1-FD66-4368-9A1D-69B999BBE5D6},COUNTY,,-81.531188050030295,40.593531904670300,17TME5505293772,,Unknown,-81.5311880500303 40.5935319046703,,,,,Numbered Thoroughfare Address,,,,1/21/2014 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,3415,,3415,,East,,,COVINGTON,,,,East COVINGTON,,,,,,,,,Greene,Unincorporated,SPRINGFIELD,,,,,,,,,MO,65804,,{AA113363-BB58-4E00-8344-29362B205E50},Greene County,,-93.225853701999895,37.162257081000099,15SVB7994712896,,Structure - Entrance,-93.2258537019999 37.1622570810001,,,,,Numbered Thoroughfare Address,,,,2/2/2022 0:00:00,,,Unknown,,"Greene County, Missouri",
-1,,9968,,9968,,,,,MILLROCK,Terrace,,,MILLROCK Terrace,,,,,,,,,Douglas,PARKER,Not stated,Stonegate CDP,,,,,,,,CO,80134,,{743BCB50-4DAE-4941-9351-68E692544068},,,-104.809346619089993,39.535680847406297,13SED1638376241,,,-104.80934661909 39.5356808474063,,,,,Numbered Thoroughfare Address,,,,4/20/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,1967,,1967,,,County Road,,3540,,,,County Road 3540,,,,,,,,,Liberty,Unincorporated,CLEVELAND,,,,,,,,,TX,77327,,{54A728AB-8515-4EE0-AA8A-6E561690D9DD},HGAC STARMAP,,-95.064988709000005,30.179865258000099,15RUP0117540517,,Unknown,-95.064988709 30.1798652580001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Liberty County, Texas",
-1,,11155,,11155,,,,,BEARDSLEY,Way,,,BEARDSLEY Way,,,,,,,,,Hamilton,FISHERS,Not stated,,,FISHERS,,,,,,IN,46038,,{96112C7E-D33C-4EC6-83E6-9A0CED458FFE},HAMILTON COUNTY,,-85.965253865904003,39.988677148057398,16SEK8834127013,,Unknown,-85.965253865904 39.9886771480574,,,,,Numbered Thoroughfare Address,,,,8/30/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,25209,,25209,,South,,,185TH,Avenue,,,South 185TH Avenue,,,,,,,,,Maricopa,UNINCORPORATED,Not stated,,,,,,,,,AZ,,,{1A6FFD12-7CE7-4D0F-BFF1-DBF6B5952668},MARICOPA911.AZ.GOV,,-112.456665709000006,33.217652501000003,12SUB6425376361,,Unknown,-112.456665709 33.217652501,,,,,Numbered Thoroughfare Address,,,,2/12/2022 14:52:53,,,Unknown,,State of Arizona,
-1,,140,,140,,,,,BLISS,Road,,,BLISS Road,,,,,,,,,Newport,Unincorporated,Not stated,Newport East CDP,,NEWPORT,,,,,,RI,02840,,{9057B266-6E47-43C3-9964-B26375C7CB01},,,-71.296764417000006,41.500874219000004,19TCF0830196907,,Unknown,-71.296764417 41.500874219,,,,,Numbered Thoroughfare Address,,,,4/24/2019 0:00:00,,,Residential,,State of Rhode Island,
-1,,319,,319,,,,,Spring,Street,,,Spring Street,,,,,,,,,Mercer,"Mercer, Trenton",Trenton,,,,,,,,,NJ,08618,4612,{9FAD00E0-6E29-40B3-8683-184A13F6CB13},NJ Office of GIS,,-74.776697821552006,40.225891957035003,18TWK1899852853,,Structure - Rooftop,-74.776697821552 40.22589195703504,,,,3c020ca1-8fcf-42b1-8417-8b6bd65923f1,Numbered Thoroughfare Address,,,,1/12/2022 23:31:38,,,Residence,,State of New Jersey,fb21fd87-c763-4fff-a4fc-4318ecf0597a
-1,,14312,,14312,,,,,WALLY,Way,,,WALLY Way,,,,,,,,,East Baton Rouge Parish,Unincorporated,BATON ROUGE,,,WOODSTOCK PARK,,,,,,LA,70810,,{E8F33897-8DB6-492A-AE03-ADC5B035DAFF},PARISH,,-91.125192148666102,30.323854149875501,15RXP8024656161,,Unknown,-91.1251921486661 30.3238541498755,,,,,Numbered Thoroughfare Address,,,,5/11/2022 0:00:00,,,Unknown,,City of Baton Rouge-Parish of East Baton Rouge Government,
-1,,1125,,1125,,South,,,DELAWARE,Street,,,South DELAWARE Street,,,,,,,,,Lake,Unincorporated,Not stated,,,HOBART,,,,,,IN,46342,,{04282225-E7B4-47C2-9DE6-3E2CC0D9C163},LAKE COUNTY,,-87.271698555499697,41.518966860545099,16TDL7732996405,,Unknown,-87.2716985554997 41.5189668605451,,,,,Numbered Thoroughfare Address,,,,7/29/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,11085,,11085,,,,,Lee,Highway,,,Lee Highway,,,,,,,,,Fairfax city,Fairfax City,Fairfax,,,,,,,,,VA,22030,,{C4A8E6F3-7A3D-4A5E-99C3-7EF267C94233},Fairfax City,,-77.327990968677199,38.851902928446698,18STJ9798302917,,Structure - Rooftop,-77.3279909686772 38.8519029284467,,,,,Numbered Thoroughfare Address,,1/28/2022 0:00:00,,1/28/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,73,,73,,,,,East Hill,Road,,,East Hill Road,,,,,,,,,Hartford,Canton,Not stated,Canton Valley CDP,CANTON,,,,,,,CT,06019,,{F3864EAA-C8CB-4C74-A599-540AB21D9C4D},State of Connecticut Department of Emergency Services and Public Protection,,-72.907206556076005,41.833546794459203,18TXM7377533412,,Structure - Rooftop,-72.907206556076 41.8335467944592,,,,,Numbered Thoroughfare Address,,,,3/4/2022 0:00:00,,,Unknown,,State of Connecticut,
-1,,10043,,10043,,,,,HARBOR LIGHT,Drive,,,HARBOR LIGHT Drive,,,,,,,,,Fort Bend,Unincorporated,MISSOURI CITY,Sienna CDP,,,,,,,,TX,77459,,{575AD3BA-7ADA-4528-8439-9A841DA261D7},HGAC STARMAP,,-95.518491893000004,29.475634920000100,15RTN5578963325,,Unknown,-95.518491893 29.4756349200001,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Fort Bend County, Texas",
-1,,344,,344,,,,,BELINDA,Parkway,,,BELINDA Parkway,,,,,,,,,Wilson,Unincorporated,MT JULIET,,,,,,,,,TN,37122,,{FA317B40-025A-45D9-AB7E-F138D1682E77},,,-86.481040672184903,36.171273689921598,16SEF4667103070,,Unknown,-86.4810406721849 36.1712736899216,,,,,Numbered Thoroughfare Address,,12/9/1999 0:00:00,,10/14/2020 12:30:15,,,Unknown,,State of TN,
-1,,68,,68,,,,,NORTH,Street,,,NORTH Street,,,,,,,,,Bristol,FAIRHAVEN,Not stated,,FAIRHAVEN,,,,,,,MA,02719,,{8AD0EFB3-51E6-1E65-7AE0-03FAA16683D2},FAIRHAVEN,UNINC_COMM,-70.906150499999995,41.649188542000097,19TCG4126912582,,Structure - Rooftop,-70.9061505 41.6491885420001,,,,,Numbered Thoroughfare Address,,,,3/19/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,920,,920,,,,,VOSE,Drive,,,VOSE Drive,,,APARTMENT 601,,,,APARTMENT 601,,Lake,GURNEE,GURNEE,,,,,,,,,IL,60031,4102,{048E004C-504C-4EF4-B3A5-8A7F601AC0DD},lakecountyil.gov,,-87.953191371331798,42.344358947819600,16TDM2148588451,,Structure - Rooftop,-87.9531913713318 42.3443589478196,,,,,Numbered Thoroughfare Address,,,,9/30/2020 10:08:22,,,Unknown,,State of Illinois,
-1,,4114,,4114,,,,,GRIFFIN OAKS,,,,GRIFFIN OAKS,,,,,,,,,Bexar,Unincorporated,SAN ANTONIO,,,,,,,,,TX,,,{48ED9EC5-36D5-43B6-8691-293D912B1C95},BEXARMETRO911,,-98.432656898999895,29.561718102000000,14RNT5495870356,,Unknown,-98.4326568989999 29.561718102,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Bexar County, Texas",
-1,,91,,91,,,,,WARWICK,Road,,,WARWICK Road,,,,,,,,,Middlesex,NEWTON,Not stated,,NEWTON,,,,,,,MA,02465,,{8AD0EFBF-1CBC-CBC5-7AE0-03FAA16683D2},NEWTON,UNINC_COMM,-71.219150643000006,42.356188668000101,19TCG1723991709,,Site,-71.219150643 42.3561886680001,,,,,Numbered Thoroughfare Address,,,,3/4/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,41,,41,,,,,Cumber,Road,,,Cumber Road,,,,,,,,,Broome,Colesville,Harpursville,,,,,,,,,NY,13787,,{2C46D82B-D4D3-4D9E-9AE6-403C341C43ED},911 Addressing Authority,,-75.626525147640194,42.183542769752499,18TVM4826170345,,Structure - Rooftop,-75.6265251476402 42.1835427697525,,,,,Numbered Thoroughfare Address,,,,7/23/2018 20:07:26,,,Unknown,,New York State GIS Program Office,
-1,,4235,,4235,,North,,,35TH,Avenue,,,North 35TH Avenue,,,230,,,,230,,Maricopa,PHOENIX,Not stated,,,,,,,,,AZ,,,{84DCF1FD-181E-45A7-9DF8-3C05D928A955},MARICOPA911.AZ.GOV,,-112.133543007000000,33.497702010000097,12SUC9470407039,,Unknown,-112.133543007 33.4977020100001,,,,,Numbered Thoroughfare Address,,,,2/12/2022 15:08:15,,,Unknown,,State of Arizona,
-1,,16065,,16065,,,,,MAPLE,Street,,,MAPLE Street,,,,,,TCOLTR02768**C,TCOLTR02768**C,,Columbiana,Unincorporated,EAST LIVERPOOL,Calcutta CDP,ST CLAIR TWP,,,,,,,OH,43920,,{0DE096AF-D621-4F2E-B23E-E8F6F40170CA},COUNTY,,-80.588673444974802,40.668608635493200,17TNF3476502051,,Unknown,-80.5886734449748 40.6686086354932,,,,,Numbered Thoroughfare Address,,,,6/29/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,4741,,4741,,,,,JOEL,Drive,,,JOEL Drive,1,,12,,,,1 12,,El Paso,Unincorporated,EL PASO,,,,,,,,,TX,79924,,{9D06681A-30A1-479D-83DE-195E0ACE0B6A},El Paso 911,,-106.428601716000003,31.879370500000100,13RCR6487827954,,Unknown,-106.428601716 31.8793705000001,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"El Paso County, Texas",
-1,,6001,,6001,,,,,DALEFORD,Drive,,,DALEFORD Drive,,,,,,,,,Denton,Unincorporated,AUBREY,,,,,,,,,TX,76227,,{5577CEB2-005B-404B-8CE8-618892DDD55D},NCTCOG,,-96.882607359999994,33.267208158000102,14SPB9721782909,,Unknown,-96.88260736 33.2672081580001,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,4/5/2021 13:54:09,,,Unknown,,"Collin County, Texas",
-1,,4727,,4727,,,,,FOREST BEND,Road,,,FOREST BEND Road,,,,,,,,,Dallas,Unincorporated,Dallas,,,,,,,,,TX,0,,{EFFEA859-57BB-48D8-8A0B-8B4A439995D5},City of Dallas,,-96.828111046000004,32.923512766999998,14SQB0308344900,,Unknown,-96.828111046 32.923512767,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,5/24/2018 0:00:00,,,Unknown,,"Dallas County, Texas",
-1,,3935,,3935,,,,,FREEMAN,Avenue,,,FREEMAN Avenue,,,,,,,,,Butler,Unincorporated,HAMILTON,,,,,,,,,OH,45015,,{79AA594C-DBA9-444C-B13A-FAB5278CC382},COUNTY,,-84.560748454023596,39.357920411049598,16SGJ1016359334,,Unknown,-84.5607484540236 39.3579204110496,,,,,Numbered Thoroughfare Address,,,,12/13/2013 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,30,,30,,,,,Polnoya,Road,,,Polnoya Road,,,Unit 204,,,,Unit 204,,Rockland,New Square,Spring Valley,,,,,,,,,NY,10977,,{88266C61-B113-4654-BECF-4525E91D3172},911 Addressing Authority,,-74.031347413403395,41.144766635574697,18TWL8128755279,,Structure - Rooftop,-74.0313474134034 41.1447666355747,,,,,Numbered Thoroughfare Address,,,,4/8/2021 11:24:01,,,Unknown,,New York State GIS Program Office,
-1,,8406,,8406,,,,,ARTESIA,Avenue,,,ARTESIA Avenue,,,,,,,,,Bexar,Unincorporated,HELOTES,,,,,,,,,TX,,,{98E05A0D-0666-4B14-AEA5-B7B0A243A124},BEXARMETRO911,,-98.649960472000004,29.584081782000101,14RNT3390072750,,Unknown,-98.649960472 29.5840817820001,,,,,Numbered Thoroughfare Address,,10/4/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Bexar County, Texas",
-1,,1000,,1000,,,,,LINCOLN,Avenue,,,LINCOLN Avenue,,,,,,,,,O'Brien,SHELDON,SHELDON,,FLOYD TOWNSHIP,,,,,,,IA,51201,,{A2B8A527-C887-4AE2-AEC5-41DA7759B8C0},GeoComm,,-95.834715470999996,43.176735733000001,15TTH6960484342,,Unknown,-95.834715471 43.176735733,,,,,Numbered Thoroughfare Address,,,,7/18/2019 15:38:03,,,Unknown,,State of Iowa,
